timestamp,parking_id,capacity,occupancy,available_spaces,occupancy_rate,hour,weekday
2024-03-26 23:00:00,PARK_03,104,38,66,0.365,23,1
2024-03-26 23:30:00,PARK_03,104,28,76,0.269,23,1
2024-03-27 00:00:00,PARK_03,104,9,95,0.087,0,2
2024-03-27 00:30:00,PARK_03,104,21,83,0.202,0,2
2024-03-27 01:00:00,PARK_03,104,24,80,0.231,1,2
2024-03-27 01:30:00,PARK_03,104,25,79,0.24,1,2
2024-03-27 02:00:00,PARK_03,104,32,72,0.308,2,2
2024-03-27 02:30:00,PARK_03,104,34,70,0.327,2,2
2024-03-27 03:00:00,PARK_03,104,24,80,0.231,3,2
2024-03-27 03:30:00,PARK_03,104,42,62,0.404,3,2
2024-03-27 04:00:00,PARK_03,104,36,68,0.346,4,2
2024-03-27 04:30:00,PARK_03,104,31,73,0.298,4,2
2024-03-27 05:00:00,PARK_03,104,35,69,0.337,5,2
2024-03-27 05:30:00,PARK_03,104,40,64,0.385,5,2
2024-03-27 06:00:00,PARK_03,104,45,59,0.433,6,2
2024-03-27 06:30:00,PARK_03,104,45,59,0.433,6,2
2024-03-27 07:00:00,PARK_03,104,51,53,0.49,7,2
2024-03-27 07:30:00,PARK_03,104,47,57,0.452,7,2
2024-03-27 08:00:00,PARK_03,104,66,38,0.635,8,2
2024-03-27 08:30:00,PARK_03,104,60,44,0.577,8,2
2024-03-27 09:00:00,PARK_03,104,61,43,0.587,9,2
2024-03-27 09:30:00,PARK_03,104,67,37,0.644,9,2
2024-03-27 10:00:00,PARK_03,104,70,34,0.673,10,2
2024-03-27 10:30:00,PARK_03,104,78,26,0.75,10,2
2024-03-27 11:00:00,PARK_03,104,75,29,0.721,11,2
2024-03-27 11:30:00,PARK_03,104,77,27,0.74,11,2
2024-03-27 12:00:00,PARK_03,104,67,37,0.644,12,2
2024-03-27 12:30:00,PARK_03,104,67,37,0.644,12,2
2024-03-27 13:00:00,PARK_03,104,68,36,0.654,13,2
2024-03-27 13:30:00,PARK_03,104,74,30,0.712,13,2
2024-03-27 14:00:00,PARK_03,104,63,41,0.606,14,2
2024-03-27 14:30:00,PARK_03,104,61,43,0.587,14,2
2024-03-27 15:00:00,PARK_03,104,57,47,0.548,15,2
2024-03-27 15:30:00,PARK_03,104,58,46,0.558,15,2
2024-03-27 16:00:00,PARK_03,104,45,59,0.433,16,2
2024-03-27 16:30:00,PARK_03,104,53,51,0.51,16,2
2024-03-27 17:00:00,PARK_03,104,53,51,0.51,17,2
2024-03-27 17:30:00,PARK_03,104,59,45,0.567,17,2
2024-03-27 18:00:00,PARK_03,104,51,53,0.49,18,2
2024-03-27 18:30:00,PARK_03,104,57,47,0.548,18,2
2024-03-27 19:00:00,PARK_03,104,55,49,0.529,19,2
2024-03-27 19:30:00,PARK_03,104,51,53,0.49,19,2
2024-03-27 20:00:00,PARK_03,104,50,54,0.481,20,2
2024-03-27 20:30:00,PARK_03,104,47,57,0.452,20,2
2024-03-27 21:00:00,PARK_03,104,46,58,0.442,21,2
2024-03-27 21:30:00,PARK_03,104,44,60,0.423,21,2
2024-03-27 22:00:00,PARK_03,104,34,70,0.327,22,2
2024-03-27 22:30:00,PARK_03,104,38,66,0.365,22,2
2024-03-27 23:00:00,PARK_03,104,30,74,0.288,23,2
2024-03-27 23:30:00,PARK_03,104,31,73,0.298,23,2
2024-03-28 00:00:00,PARK_03,104,27,77,0.26,0,3
2024-03-28 00:30:00,PARK_03,104,24,80,0.231,0,3
2024-03-28 01:00:00,PARK_03,104,25,79,0.24,1,3
2024-03-28 01:30:00,PARK_03,104,30,74,0.288,1,3
2024-03-28 02:00:00,PARK_03,104,23,81,0.221,2,3
2024-03-28 02:30:00,PARK_03,104,25,79,0.24,2,3
2024-03-28 03:00:00,PARK_03,104,23,81,0.221,3,3
2024-03-28 03:30:00,PARK_03,104,31,73,0.298,3,3
2024-03-28 04:00:00,PARK_03,104,41,63,0.394,4,3
2024-03-28 04:30:00,PARK_03,104,39,65,0.375,4,3
2024-03-28 05:00:00,PARK_03,104,33,71,0.317,5,3
2024-03-28 05:30:00,PARK_03,104,38,66,0.365,5,3
2024-03-28 06:00:00,PARK_03,104,40,64,0.385,6,3
2024-03-28 06:30:00,PARK_03,104,52,52,0.5,6,3
2024-03-28 07:00:00,PARK_03,104,60,44,0.577,7,3
2024-03-28 07:30:00,PARK_03,104,59,45,0.567,7,3
2024-03-28 08:00:00,PARK_03,104,57,47,0.548,8,3
2024-03-28 08:30:00,PARK_03,104,62,42,0.596,8,3
2024-03-28 09:00:00,PARK_03,104,67,37,0.644,9,3
2024-03-28 09:30:00,PARK_03,104,69,35,0.663,9,3
2024-03-28 10:00:00,PARK_03,104,59,45,0.567,10,3
2024-03-28 10:30:00,PARK_03,104,72,32,0.692,10,3
2024-03-28 11:00:00,PARK_03,104,71,33,0.683,11,3
2024-03-28 11:30:00,PARK_03,104,67,37,0.644,11,3
2024-03-28 12:00:00,PARK_03,104,66,38,0.635,12,3
2024-03-28 12:30:00,PARK_03,104,73,31,0.702,12,3
2024-03-28 13:00:00,PARK_03,104,59,45,0.567,13,3
2024-03-28 13:30:00,PARK_03,104,61,43,0.587,13,3
2024-03-28 14:00:00,PARK_03,104,69,35,0.663,14,3
2024-03-28 14:30:00,PARK_03,104,59,45,0.567,14,3
2024-03-28 15:00:00,PARK_03,104,57,47,0.548,15,3
2024-03-28 15:30:00,PARK_03,104,51,53,0.49,15,3
2024-03-28 16:00:00,PARK_03,104,53,51,0.51,16,3
2024-03-28 16:30:00,PARK_03,104,64,40,0.615,16,3
2024-03-28 17:00:00,PARK_03,104,51,53,0.49,17,3
2024-03-28 17:30:00,PARK_03,104,61,43,0.587,17,3
2024-03-28 18:00:00,PARK_03,104,50,54,0.481,18,3
2024-03-28 18:30:00,PARK_03,104,60,44,0.577,18,3
2024-03-28 19:00:00,PARK_03,104,47,57,0.452,19,3
2024-03-28 19:30:00,PARK_03,104,56,48,0.538,19,3
2024-03-28 20:00:00,PARK_03,104,48,56,0.462,20,3
2024-03-28 20:30:00,PARK_03,104,52,52,0.5,20,3
2024-03-28 21:00:00,PARK_03,104,55,49,0.529,21,3
2024-03-28 21:30:00,PARK_03,104,43,61,0.413,21,3
2024-03-28 22:00:00,PARK_03,104,30,74,0.288,22,3
2024-03-28 22:30:00,PARK_03,104,35,69,0.337,22,3
2024-03-28 23:00:00,PARK_03,104,33,71,0.317,23,3
2024-03-28 23:30:00,PARK_03,104,27,77,0.26,23,3
2024-03-29 00:00:00,PARK_03,104,27,77,0.26,0,4
2024-03-29 00:30:00,PARK_03,104,13,91,0.125,0,4
2024-03-29 01:00:00,PARK_03,104,27,77,0.26,1,4
2024-03-29 01:30:00,PARK_03,104,30,74,0.288,1,4
2024-03-29 02:00:00,PARK_03,104,29,75,0.279,2,4
2024-03-29 02:30:00,PARK_03,104,26,78,0.25,2,4
2024-03-29 03:00:00,PARK_03,104,34,70,0.327,3,4
2024-03-29 03:30:00,PARK_03,104,29,75,0.279,3,4
2024-03-29 04:00:00,PARK_03,104,31,73,0.298,4,4
2024-03-29 04:30:00,PARK_03,104,31,73,0.298,4,4
2024-03-29 05:00:00,PARK_03,104,37,67,0.356,5,4
2024-03-29 05:30:00,PARK_03,104,43,61,0.413,5,4
2024-03-29 06:00:00,PARK_03,104,44,60,0.423,6,4
2024-03-29 06:30:00,PARK_03,104,40,64,0.385,6,4
2024-03-29 07:00:00,PARK_03,104,50,54,0.481,7,4
2024-03-29 07:30:00,PARK_03,104,58,46,0.558,7,4
2024-03-29 08:00:00,PARK_03,104,56,48,0.538,8,4
2024-03-29 08:30:00,PARK_03,104,55,49,0.529,8,4
2024-03-29 09:00:00,PARK_03,104,61,43,0.587,9,4
2024-03-29 09:30:00,PARK_03,104,62,42,0.596,9,4
2024-03-29 10:00:00,PARK_03,104,75,29,0.721,10,4
2024-03-29 10:30:00,PARK_03,104,74,30,0.712,10,4
2024-03-29 11:00:00,PARK_03,104,76,28,0.731,11,4
2024-03-29 11:30:00,PARK_03,104,82,22,0.788,11,4
2024-03-29 12:00:00,PARK_03,104,81,23,0.779,12,4
2024-03-29 12:30:00,PARK_03,104,66,38,0.635,12,4
2024-03-29 13:00:00,PARK_03,104,66,38,0.635,13,4
2024-03-29 13:30:00,PARK_03,104,65,39,0.625,13,4
2024-03-29 14:00:00,PARK_03,104,66,38,0.635,14,4
2024-03-29 14:30:00,PARK_03,104,59,45,0.567,14,4
2024-03-29 15:00:00,PARK_03,104,54,50,0.519,15,4
2024-03-29 15:30:00,PARK_03,104,56,48,0.538,15,4
2024-03-29 16:00:00,PARK_03,104,42,62,0.404,16,4
2024-03-29 16:30:00,PARK_03,104,61,43,0.587,16,4
2024-03-29 17:00:00,PARK_03,104,61,43,0.587,17,4
2024-03-29 17:30:00,PARK_03,104,57,47,0.548,17,4
2024-03-29 18:00:00,PARK_03,104,49,55,0.471,18,4
2024-03-29 18:30:00,PARK_03,104,61,43,0.587,18,4
2024-03-29 19:00:00,PARK_03,104,50,54,0.481,19,4
2024-03-29 19:30:00,PARK_03,104,51,53,0.49,19,4
2024-03-29 20:00:00,PARK_03,104,54,50,0.519,20,4
2024-03-29 20:30:00,PARK_03,104,50,54,0.481,20,4
2024-03-29 21:00:00,PARK_03,104,49,55,0.471,21,4
2024-03-29 21:30:00,PARK_03,104,42,62,0.404,21,4
2024-03-29 22:00:00,PARK_03,104,34,70,0.327,22,4
2024-03-29 22:30:00,PARK_03,104,43,61,0.413,22,4
2024-03-29 23:00:00,PARK_03,104,38,66,0.365,23,4
2024-03-29 23:30:00,PARK_03,104,40,64,0.385,23,4
2024-03-30 00:00:00,PARK_03,104,22,82,0.212,0,5
2024-03-30 00:30:00,PARK_03,104,33,71,0.317,0,5
2024-03-30 01:00:00,PARK_03,104,25,79,0.24,1,5
2024-03-30 01:30:00,PARK_03,104,27,77,0.26,1,5
2024-03-30 02:00:00,PARK_03,104,35,69,0.337,2,5
2024-03-30 02:30:00,PARK_03,104,33,71,0.317,2,5
2024-03-30 03:00:00,PARK_03,104,36,68,0.346,3,5
2024-03-30 03:30:00,PARK_03,104,31,73,0.298,3,5
2024-03-30 04:00:00,PARK_03,104,36,68,0.346,4,5
2024-03-30 04:30:00,PARK_03,104,35,69,0.337,4,5
2024-03-30 05:00:00,PARK_03,104,37,67,0.356,5,5
2024-03-30 05:30:00,PARK_03,104,42,62,0.404,5,5
2024-03-30 06:00:00,PARK_03,104,39,65,0.375,6,5
2024-03-30 06:30:00,PARK_03,104,46,58,0.442,6,5
2024-03-30 07:00:00,PARK_03,104,44,60,0.423,7,5
2024-03-30 07:30:00,PARK_03,104,65,39,0.625,7,5
2024-03-30 08:00:00,PARK_03,104,54,50,0.519,8,5
2024-03-30 08:30:00,PARK_03,104,63,41,0.606,8,5
2024-03-30 09:00:00,PARK_03,104,68,36,0.654,9,5
2024-03-30 09:30:00,PARK_03,104,59,45,0.567,9,5
2024-03-30 10:00:00,PARK_03,104,67,37,0.644,10,5
2024-03-30 10:30:00,PARK_03,104,65,39,0.625,10,5
2024-03-30 11:00:00,PARK_03,104,65,39,0.625,11,5
2024-03-30 11:30:00,PARK_03,104,70,34,0.673,11,5
2024-03-30 12:00:00,PARK_03,104,61,43,0.587,12,5
2024-03-30 12:30:00,PARK_03,104,69,35,0.663,12,5
2024-03-30 13:00:00,PARK_03,104,61,43,0.587,13,5
2024-03-30 13:30:00,PARK_03,104,57,47,0.548,13,5
2024-03-30 14:00:00,PARK_03,104,60,44,0.577,14,5
2024-03-30 14:30:00,PARK_03,104,68,36,0.654,14,5
2024-03-30 15:00:00,PARK_03,104,58,46,0.558,15,5
2024-03-30 15:30:00,PARK_03,104,57,47,0.548,15,5
2024-03-30 16:00:00,PARK_03,104,55,49,0.529,16,5
2024-03-30 16:30:00,PARK_03,104,61,43,0.587,16,5
2024-03-30 17:00:00,PARK_03,104,59,45,0.567,17,5
2024-03-30 17:30:00,PARK_03,104,63,41,0.606,17,5
2024-03-30 18:00:00,PARK_03,104,62,42,0.596,18,5
2024-03-30 18:30:00,PARK_03,104,61,43,0.587,18,5
2024-03-30 19:00:00,PARK_03,104,56,48,0.538,19,5
2024-03-30 19:30:00,PARK_03,104,60,44,0.577,19,5
2024-03-30 20:00:00,PARK_03,104,59,45,0.567,20,5
2024-03-30 20:30:00,PARK_03,104,59,45,0.567,20,5
2024-03-30 21:00:00,PARK_03,104,51,53,0.49,21,5
2024-03-30 21:30:00,PARK_03,104,44,60,0.423,21,5
2024-03-30 22:00:00,PARK_03,104,56,48,0.538,22,5
2024-03-30 22:30:00,PARK_03,104,30,74,0.288,22,5
2024-03-30 23:00:00,PARK_03,104,35,69,0.337,23,5
2024-03-30 23:30:00,PARK_03,104,35,69,0.337,23,5
2024-03-31 00:00:00,PARK_03,104,17,87,0.163,0,6
2024-03-31 00:30:00,PARK_03,104,32,72,0.308,0,6
2024-03-31 01:00:00,PARK_03,104,33,71,0.317,1,6
2024-03-31 01:30:00,PARK_03,104,23,81,0.221,1,6
2024-03-31 02:00:00,PARK_03,104,31,73,0.298,2,6
2024-03-31 02:30:00,PARK_03,104,38,66,0.365,2,6
2024-03-31 03:00:00,PARK_03,104,25,79,0.24,3,6
2024-03-31 03:30:00,PARK_03,104,29,75,0.279,3,6
2024-03-31 04:00:00,PARK_03,104,21,83,0.202,4,6
2024-03-31 04:30:00,PARK_03,104,40,64,0.385,4,6
2024-03-31 05:00:00,PARK_03,104,27,77,0.26,5,6
2024-03-31 05:30:00,PARK_03,104,35,69,0.337,5,6
2024-03-31 06:00:00,PARK_03,104,36,68,0.346,6,6
2024-03-31 06:30:00,PARK_03,104,45,59,0.433,6,6
2024-03-31 07:00:00,PARK_03,104,56,48,0.538,7,6
2024-03-31 07:30:00,PARK_03,104,52,52,0.5,7,6
2024-03-31 08:00:00,PARK_03,104,58,46,0.558,8,6
2024-03-31 08:30:00,PARK_03,104,68,36,0.654,8,6
2024-03-31 09:00:00,PARK_03,104,59,45,0.567,9,6
2024-03-31 09:30:00,PARK_03,104,71,33,0.683,9,6
2024-03-31 10:00:00,PARK_03,104,67,37,0.644,10,6
2024-03-31 10:30:00,PARK_03,104,74,30,0.712,10,6
2024-03-31 11:00:00,PARK_03,104,67,37,0.644,11,6
2024-03-31 11:30:00,PARK_03,104,77,27,0.74,11,6
2024-03-31 12:00:00,PARK_03,104,70,34,0.673,12,6
2024-03-31 12:30:00,PARK_03,104,66,38,0.635,12,6
2024-03-31 13:00:00,PARK_03,104,68,36,0.654,13,6
2024-03-31 13:30:00,PARK_03,104,67,37,0.644,13,6
2024-03-31 14:00:00,PARK_03,104,59,45,0.567,14,6
2024-03-31 14:30:00,PARK_03,104,63,41,0.606,14,6
2024-03-31 15:00:00,PARK_03,104,61,43,0.587,15,6
2024-03-31 15:30:00,PARK_03,104,61,43,0.587,15,6
2024-03-31 16:00:00,PARK_03,104,61,43,0.587,16,6
2024-03-31 16:30:00,PARK_03,104,52,52,0.5,16,6
2024-03-31 17:00:00,PARK_03,104,64,40,0.615,17,6
2024-03-31 17:30:00,PARK_03,104,57,47,0.548,17,6
2024-03-31 18:00:00,PARK_03,104,67,37,0.644,18,6
2024-03-31 18:30:00,PARK_03,104,58,46,0.558,18,6
2024-03-31 19:00:00,PARK_03,104,58,46,0.558,19,6
2024-03-31 19:30:00,PARK_03,104,51,53,0.49,19,6
2024-03-31 20:00:00,PARK_03,104,56,48,0.538,20,6
2024-03-31 20:30:00,PARK_03,104,41,63,0.394,20,6
2024-03-31 21:00:00,PARK_03,104,39,65,0.375,21,6
2024-03-31 21:30:00,PARK_03,104,50,54,0.481,21,6
2024-03-31 22:00:00,PARK_03,104,41,63,0.394,22,6
2024-03-31 22:30:00,PARK_03,104,33,71,0.317,22,6
2024-03-31 23:00:00,PARK_03,104,32,72,0.308,23,6
2024-03-31 23:30:00,PARK_03,104,35,69,0.337,23,6
2024-04-01 00:00:00,PARK_03,104,23,81,0.221,0,0
2024-04-01 00:30:00,PARK_03,104,30,74,0.288,0,0
2024-04-01 01:00:00,PARK_03,104,24,80,0.231,1,0
2024-04-01 01:30:00,PARK_03,104,27,77,0.26,1,0
2024-04-01 02:00:00,PARK_03,104,26,78,0.25,2,0
2024-04-01 02:30:00,PARK_03,104,33,71,0.317,2,0
2024-04-01 03:00:00,PARK_03,104,30,74,0.288,3,0
2024-04-01 03:30:00,PARK_03,104,31,73,0.298,3,0
2024-04-01 04:00:00,PARK_03,104,37,67,0.356,4,0
2024-04-01 04:30:00,PARK_03,104,43,61,0.413,4,0
2024-04-01 05:00:00,PARK_03,104,38,66,0.365,5,0
2024-04-01 05:30:00,PARK_03,104,49,55,0.471,5,0
2024-04-01 06:00:00,PARK_03,104,38,66,0.365,6,0
2024-04-01 06:30:00,PARK_03,104,48,56,0.462,6,0
2024-04-01 07:00:00,PARK_03,104,50,54,0.481,7,0
2024-04-01 07:30:00,PARK_03,104,56,48,0.538,7,0
2024-04-01 08:00:00,PARK_03,104,58,46,0.558,8,0
2024-04-01 08:30:00,PARK_03,104,57,47,0.548,8,0
2024-04-01 09:00:00,PARK_03,104,67,37,0.644,9,0
2024-04-01 09:30:00,PARK_03,104,65,39,0.625,9,0
2024-04-01 10:00:00,PARK_03,104,68,36,0.654,10,0
2024-04-01 10:30:00,PARK_03,104,74,30,0.712,10,0
2024-04-01 11:00:00,PARK_03,104,75,29,0.721,11,0
2024-04-01 11:30:00,PARK_03,104,81,23,0.779,11,0
2024-04-01 12:00:00,PARK_03,104,78,26,0.75,12,0
2024-04-01 12:30:00,PARK_03,104,67,37,0.644,12,0
2024-04-01 13:00:00,PARK_03,104,75,29,0.721,13,0
2024-04-01 13:30:00,PARK_03,104,65,39,0.625,13,0
2024-04-01 14:00:00,PARK_03,104,53,51,0.51,14,0
2024-04-01 14:30:00,PARK_03,104,60,44,0.577,14,0
2024-04-01 15:00:00,PARK_03,104,53,51,0.51,15,0
2024-04-01 15:30:00,PARK_03,104,63,41,0.606,15,0
2024-04-01 16:00:00,PARK_03,104,62,42,0.596,16,0
2024-04-01 16:30:00,PARK_03,104,48,56,0.462,16,0
2024-04-01 17:00:00,PARK_03,104,45,59,0.433,17,0
2024-04-01 17:30:00,PARK_03,104,49,55,0.471,17,0
2024-04-01 18:00:00,PARK_03,104,61,43,0.587,18,0
2024-04-01 18:30:00,PARK_03,104,61,43,0.587,18,0
2024-04-01 19:00:00,PARK_03,104,53,51,0.51,19,0
2024-04-01 19:30:00,PARK_03,104,61,43,0.587,19,0
2024-04-01 20:00:00,PARK_03,104,59,45,0.567,20,0
2024-04-01 20:30:00,PARK_03,104,46,58,0.442,20,0
2024-04-01 21:00:00,PARK_03,104,41,63,0.394,21,0
2024-04-01 21:30:00,PARK_03,104,46,58,0.442,21,0
2024-04-01 22:00:00,PARK_03,104,49,55,0.471,22,0
2024-04-01 22:30:00,PARK_03,104,44,60,0.423,22,0
2024-04-01 23:00:00,PARK_03,104,40,64,0.385,23,0
2024-04-01 23:30:00,PARK_03,104,34,70,0.327,23,0
2024-04-02 00:00:00,PARK_03,104,20,84,0.192,0,1
2024-04-02 00:30:00,PARK_03,104,24,80,0.231,0,1
2024-04-02 01:00:00,PARK_03,104,23,81,0.221,1,1
2024-04-02 01:30:00,PARK_03,104,23,81,0.221,1,1
2024-04-02 02:00:00,PARK_03,104,23,81,0.221,2,1
2024-04-02 02:30:00,PARK_03,104,19,85,0.183,2,1
2024-04-02 03:00:00,PARK_03,104,37,67,0.356,3,1
2024-04-02 03:30:00,PARK_03,104,31,73,0.298,3,1
2024-04-02 04:00:00,PARK_03,104,35,69,0.337,4,1
2024-04-02 04:30:00,PARK_03,104,38,66,0.365,4,1
2024-04-02 05:00:00,PARK_03,104,41,63,0.394,5,1
2024-04-02 05:30:00,PARK_03,104,33,71,0.317,5,1
2024-04-02 06:00:00,PARK_03,104,44,60,0.423,6,1
2024-04-02 06:30:00,PARK_03,104,46,58,0.442,6,1
2024-04-02 07:00:00,PARK_03,104,57,47,0.548,7,1
2024-04-02 07:30:00,PARK_03,104,47,57,0.452,7,1
2024-04-02 08:00:00,PARK_03,104,55,49,0.529,8,1
2024-04-02 08:30:00,PARK_03,104,63,41,0.606,8,1
2024-04-02 09:00:00,PARK_03,104,57,47,0.548,9,1
2024-04-02 09:30:00,PARK_03,104,70,34,0.673,9,1
2024-04-02 10:00:00,PARK_03,104,81,23,0.779,10,1
2024-04-02 10:30:00,PARK_03,104,66,38,0.635,10,1
2024-04-02 11:00:00,PARK_03,104,66,38,0.635,11,1
2024-04-02 11:30:00,PARK_03,104,70,34,0.673,11,1
2024-04-02 12:00:00,PARK_03,104,71,33,0.683,12,1
2024-04-02 12:30:00,PARK_03,104,70,34,0.673,12,1
2024-04-02 13:00:00,PARK_03,104,66,38,0.635,13,1
2024-04-02 13:30:00,PARK_03,104,70,34,0.673,13,1
2024-04-02 14:00:00,PARK_03,104,59,45,0.567,14,1
2024-04-02 14:30:00,PARK_03,104,49,55,0.471,14,1
2024-04-02 15:00:00,PARK_03,104,51,53,0.49,15,1
2024-04-02 15:30:00,PARK_03,104,59,45,0.567,15,1
2024-04-02 16:00:00,PARK_03,104,58,46,0.558,16,1
2024-04-02 16:30:00,PARK_03,104,64,40,0.615,16,1
2024-04-02 17:00:00,PARK_03,104,58,46,0.558,17,1
2024-04-02 17:30:00,PARK_03,104,52,52,0.5,17,1
2024-04-02 18:00:00,PARK_03,104,58,46,0.558,18,1
2024-04-02 18:30:00,PARK_03,104,55,49,0.529,18,1
2024-04-02 19:00:00,PARK_03,104,63,41,0.606,19,1
2024-04-02 19:30:00,PARK_03,104,63,41,0.606,19,1
2024-04-02 20:00:00,PARK_03,104,42,62,0.404,20,1
2024-04-02 20:30:00,PARK_03,104,41,63,0.394,20,1
2024-04-02 21:00:00,PARK_03,104,44,60,0.423,21,1
2024-04-02 21:30:00,PARK_03,104,52,52,0.5,21,1
2024-04-02 22:00:00,PARK_03,104,42,62,0.404,22,1
2024-04-02 22:30:00,PARK_03,104,33,71,0.317,22,1
2024-04-02 23:00:00,PARK_03,104,30,74,0.288,23,1
2024-04-02 23:30:00,PARK_03,104,34,70,0.327,23,1
2024-04-03 00:00:00,PARK_03,104,22,82,0.212,0,2
2024-04-03 00:30:00,PARK_03,104,23,81,0.221,0,2
2024-04-03 01:00:00,PARK_03,104,21,83,0.202,1,2
2024-04-03 01:30:00,PARK_03,104,34,70,0.327,1,2
2024-04-03 02:00:00,PARK_03,104,21,83,0.202,2,2
2024-04-03 02:30:00,PARK_03,104,32,72,0.308,2,2
2024-04-03 03:00:00,PARK_03,104,24,80,0.231,3,2
2024-04-03 03:30:00,PARK_03,104,30,74,0.288,3,2
2024-04-03 04:00:00,PARK_03,104,31,73,0.298,4,2
2024-04-03 04:30:00,PARK_03,104,46,58,0.442,4,2
2024-04-03 05:00:00,PARK_03,104,42,62,0.404,5,2
2024-04-03 05:30:00,PARK_03,104,35,69,0.337,5,2
2024-04-03 06:00:00,PARK_03,104,46,58,0.442,6,2
2024-04-03 06:30:00,PARK_03,104,53,51,0.51,6,2
2024-04-03 07:00:00,PARK_03,104,51,53,0.49,7,2
2024-04-03 07:30:00,PARK_03,104,51,53,0.49,7,2
2024-04-03 08:00:00,PARK_03,104,60,44,0.577,8,2
2024-04-03 08:30:00,PARK_03,104,61,43,0.587,8,2
2024-04-03 09:00:00,PARK_03,104,62,42,0.596,9,2
2024-04-03 09:30:00,PARK_03,104,66,38,0.635,9,2
2024-04-03 10:00:00,PARK_03,104,74,30,0.712,10,2
2024-04-03 10:30:00,PARK_03,104,69,35,0.663,10,2
2024-04-03 11:00:00,PARK_03,104,78,26,0.75,11,2
2024-04-03 11:30:00,PARK_03,104,69,35,0.663,11,2
2024-04-03 12:00:00,PARK_03,104,71,33,0.683,12,2
2024-04-03 12:30:00,PARK_03,104,75,29,0.721,12,2
2024-04-03 13:00:00,PARK_03,104,60,44,0.577,13,2
2024-04-03 13:30:00,PARK_03,104,69,35,0.663,13,2
2024-04-03 14:00:00,PARK_03,104,63,41,0.606,14,2
2024-04-03 14:30:00,PARK_03,104,54,50,0.519,14,2
2024-04-03 15:00:00,PARK_03,104,47,57,0.452,15,2
2024-04-03 15:30:00,PARK_03,104,59,45,0.567,15,2
2024-04-03 16:00:00,PARK_03,104,55,49,0.529,16,2
2024-04-03 16:30:00,PARK_03,104,62,42,0.596,16,2
2024-04-03 17:00:00,PARK_03,104,63,41,0.606,17,2
2024-04-03 17:30:00,PARK_03,104,54,50,0.519,17,2
2024-04-03 18:00:00,PARK_03,104,61,43,0.587,18,2
2024-04-03 18:30:00,PARK_03,104,55,49,0.529,18,2
2024-04-03 19:00:00,PARK_03,104,46,58,0.442,19,2
2024-04-03 19:30:00,PARK_03,104,58,46,0.558,19,2
2024-04-03 20:00:00,PARK_03,104,47,57,0.452,20,2
2024-04-03 20:30:00,PARK_03,104,57,47,0.548,20,2
2024-04-03 21:00:00,PARK_03,104,48,56,0.462,21,2
2024-04-03 21:30:00,PARK_03,104,41,63,0.394,21,2
2024-04-03 22:00:00,PARK_03,104,31,73,0.298,22,2
2024-04-03 22:30:00,PARK_03,104,34,70,0.327,22,2
2024-04-03 23:00:00,PARK_03,104,33,71,0.317,23,2
2024-04-03 23:30:00,PARK_03,104,33,71,0.317,23,2
2024-04-04 00:00:00,PARK_03,104,26,78,0.25,0,3
2024-04-04 00:30:00,PARK_03,104,30,74,0.288,0,3
2024-04-04 01:00:00,PARK_03,104,26,78,0.25,1,3
2024-04-04 01:30:00,PARK_03,104,22,82,0.212,1,3
2024-04-04 02:00:00,PARK_03,104,25,79,0.24,2,3
2024-04-04 02:30:00,PARK_03,104,24,80,0.231,2,3
2024-04-04 03:00:00,PARK_03,104,22,82,0.212,3,3
2024-04-04 03:30:00,PARK_03,104,29,75,0.279,3,3
2024-04-04 04:00:00,PARK_03,104,34,70,0.327,4,3
2024-04-04 04:30:00,PARK_03,104,28,76,0.269,4,3
2024-04-04 05:00:00,PARK_03,104,38,66,0.365,5,3
2024-04-04 05:30:00,PARK_03,104,49,55,0.471,5,3
2024-04-04 06:00:00,PARK_03,104,48,56,0.462,6,3
2024-04-04 06:30:00,PARK_03,104,49,55,0.471,6,3
2024-04-04 07:00:00,PARK_03,104,47,57,0.452,7,3
2024-04-04 07:30:00,PARK_03,104,54,50,0.519,7,3
2024-04-04 08:00:00,PARK_03,104,54,50,0.519,8,3
2024-04-04 08:30:00,PARK_03,104,64,40,0.615,8,3
2024-04-04 09:00:00,PARK_03,104,72,32,0.692,9,3
2024-04-04 09:30:00,PARK_03,104,67,37,0.644,9,3
2024-04-04 10:00:00,PARK_03,104,68,36,0.654,10,3
2024-04-04 10:30:00,PARK_03,104,64,40,0.615,10,3
2024-04-04 11:00:00,PARK_03,104,71,33,0.683,11,3
2024-04-04 11:30:00,PARK_03,104,70,34,0.673,11,3
2024-04-04 12:00:00,PARK_03,104,72,32,0.692,12,3
2024-04-04 12:30:00,PARK_03,104,75,29,0.721,12,3
2024-04-04 13:00:00,PARK_03,104,77,27,0.74,13,3
2024-04-04 13:30:00,PARK_03,104,57,47,0.548,13,3
2024-04-04 14:00:00,PARK_03,104,64,40,0.615,14,3
2024-04-04 14:30:00,PARK_03,104,58,46,0.558,14,3
2024-04-04 15:00:00,PARK_03,104,68,36,0.654,15,3
2024-04-04 15:30:00,PARK_03,104,56,48,0.538,15,3
2024-04-04 16:00:00,PARK_03,104,61,43,0.587,16,3
2024-04-04 16:30:00,PARK_03,104,53,51,0.51,16,3
2024-04-04 17:00:00,PARK_03,104,58,46,0.558,17,3
2024-04-04 17:30:00,PARK_03,104,51,53,0.49,17,3
2024-04-04 18:00:00,PARK_03,104,51,53,0.49,18,3
